poi_id,hazard_json,hazard_source,inference_not_placement
poi_502094_1576,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerElite_C"":1,""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":2884.4,""nearest_gas_cm"":3424.8,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1578,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1},""nearest_hostile_cm"":3763.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1581,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":4394.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1582,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":2386.1,""nearest_nuclear_hog_spawner_cm"":2386.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1583,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1257.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1584,"{""nearest_gas_cm"":3848.2,""nearest_gas_class"":""BP_GasPillar_04_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1585,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1349.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1586,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogCliff_C"":1,""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":1232.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1587,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":2997.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1588,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":3568.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1591,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":1},""nearest_hostile_cm"":1278.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1592,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":336.9,""nearest_gas_cm"":1858.9,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1593,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""nearest_hostile_cm"":4960.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1596,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":911.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1597,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":1133.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1599,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":4785.8,""nearest_gas_cm"":359.1,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1600,"{""nearest_gas_cm"":531.8,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1601,"{""nearest_gas_cm"":518.7,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1602,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":2,""Desc_HogCliff_C"":1},""nearest_hostile_cm"":721.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1603,"{""nearest_gas_cm"":692.9,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1604,"{""nearest_gas_cm"":1112.2,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1606,"{""nearest_gas_cm"":1355.9,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1610,"{""nearest_uranium_cm"":256.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1611,"{""nearest_gas_cm"":2309.8,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1614,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2,""Desc_SpitterDesert_Small_C"":3},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1342.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1615,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":2101.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1616,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":3504.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1617,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2},""nearest_hostile_cm"":2872.8,""nearest_gas_cm"":1647.2,""nearest_gas_class"":""BP_GasPillar_02_C"",""nearest_uranium_cm"":841.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1618,"{""hostiles_nearby"":{""Desc_HogCliff_C"":3},""nearest_hostile_cm"":4150.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1621,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1},""nearest_hostile_cm"":2271.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1622,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2},""spawns_here"":[""Desc_StingerAlpha_C""],""nearest_hostile_cm"":580.0,""nearest_gas_cm"":2319.1,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1623,"{""spawns_here"":[""Desc_StingerAlpha_C""],""nearest_gas_cm"":759.7,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1624,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""nearest_hostile_cm"":2624.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1627,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_HogCliff_C"":1,""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":850.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1628,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1,""Desc_HogAlpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1035.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1629,"{""nearest_gas_cm"":1561.3,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1631,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1,""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":2339.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1632,"{""nearest_uranium_cm"":270.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1633,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1246.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1634,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":2101.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1635,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":1},""nearest_hostile_cm"":2975.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1638,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogCliff_C"":1,""Desc_SpitterForest_Alpha_C"":1},""nearest_hostile_cm"":735.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1639,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":3},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":442.0,""nearest_gas_cm"":1985.2,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1640,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":2},""spawns_here"":[""Desc_SpitterAquatic_Small_C""],""nearest_hostile_cm"":1648.8,""nearest_gas_cm"":4750.1,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1643,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""nearest_hostile_cm"":3521.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1645,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":4,""Desc_HogCliff_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1944.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1646,"{""nearest_gas_cm"":1176.6,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1649,"{""nearest_gas_cm"":1867.4,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1650,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":1096.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1652,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":2,""Desc_HogBasic_C"":1},""nearest_hostile_cm"":4280.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1654,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_Red_C"":2},""nearest_hostile_cm"":1365.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1655,"{""nearest_gas_cm"":1852.2,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1656,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""nearest_hostile_cm"":1069.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1659,"{""nearest_gas_cm"":1183.7,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1660,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1},""nearest_hostile_cm"":2638.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1661,"{""hostiles_nearby"":{""Desc_SpitterForest_Red_Alpha_C"":1},""nearest_hostile_cm"":322.8,""nearest_gas_cm"":1614.2,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1662,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":3444.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1664,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2,""Desc_StingerSmall_C"":3},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":288.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1665,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":1392.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1668,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":841.9,""nearest_gas_cm"":2216.2,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1669,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogBasic_C"":2},""nearest_hostile_cm"":1604.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1671,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":2},""nearest_hostile_cm"":736.4,""nearest_nuclear_hog_spawner_cm"":736.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1672,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":4980.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_1673,"{""nearest_gas_cm"":2825.9,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1674,"{""nearest_gas_cm"":551.1,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1676,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1,""Desc_SpitterAquatic_Small_C"":2},""nearest_hostile_cm"":2546.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1677,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1},""nearest_hostile_cm"":289.4,""nearest_uranium_cm"":550.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1678,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":1276.0,""nearest_uranium_cm"":178.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1679,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":506.6,""nearest_gas_cm"":2808.3,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1680,"{""nearest_uranium_cm"":501.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1681,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1},""nearest_hostile_cm"":4757.5,""nearest_gas_cm"":631.0,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1682,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""nearest_hostile_cm"":4622.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1683,"{""nearest_gas_cm"":1234.0,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1684,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogBasic_C"":1},""nearest_hostile_cm"":1427.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1685,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2,""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":1755.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1686,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":523.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1687,"{""hostiles_nearby"":{""Desc_SpitterForest_Red_Alpha_C"":1},""nearest_hostile_cm"":414.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1688,"{""nearest_gas_cm"":701.4,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1689,"{""nearest_gas_cm"":1527.9,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1690,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":3,""Desc_StingerElite_C"":1},""spawns_here"":[""Desc_StingerElite_C""],""nearest_hostile_cm"":539.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1691,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1},""nearest_hostile_cm"":2615.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1692,"{""nearest_gas_cm"":1073.6,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1693,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_SpitterForest_Red_Alpha_C"":1},""nearest_hostile_cm"":503.5,""nearest_gas_cm"":241.1,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1694,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1,""Desc_SpitterAquatic_Small_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":438.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_1696,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":7},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":2183.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1697,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Char_CrabHatcher_C"":2,""Desc_StingerAlpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1977.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1698,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":2},""nearest_hostile_cm"":3224.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1699,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""nearest_hostile_cm"":4627.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1700,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":2038.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1703,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":955.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1704,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""spawns_here"":[""Desc_HogBasic_C""],""nearest_hostile_cm"":919.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_1706,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1,""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":1706.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1707,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":3359.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1708,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1},""nearest_hostile_cm"":4404.6,""nearest_gas_cm"":2465.6,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1709,"{""hostiles_nearby"":{""Desc_StingerElite_C"":2,""Desc_StingerSmall_C"":3},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":1353.3,""nearest_gas_cm"":1224.9,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1710,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":2},""nearest_hostile_cm"":3790.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1711,"{""nearest_uranium_cm"":200.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1712,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_SpitterDesert_Small_C"":3},""nearest_hostile_cm"":3143.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1715,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1,""Desc_SpitterAquatic_Alpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1960.3,""nearest_gas_cm"":4262.0,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1718,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1},""nearest_hostile_cm"":3345.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1719,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1},""nearest_hostile_cm"":1159.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1722,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""nearest_hostile_cm"":1279.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1723,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":1364.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1724,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1},""nearest_hostile_cm"":3431.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1725,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":2},""nearest_hostile_cm"":3603.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1726,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2},""nearest_hostile_cm"":750.6,""nearest_uranium_cm"":847.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_1727,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2,""Desc_SpitterDesert_Alpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1455.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_1728,"{""nearest_gas_cm"":742.2,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1729,"{""nearest_gas_cm"":2803.5,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1730,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1},""nearest_hostile_cm"":870.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_1731,"{""hostiles_nearby"":{""Desc_SpitterForest_Red_Alpha_C"":1},""nearest_hostile_cm"":4555.9,""nearest_gas_cm"":1384.6,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_1732,"{""nearest_uranium_cm"":490.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_1734,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":216.7,""nearest_gas_cm"":4217.7,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1735,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":1622.3,""nearest_gas_cm"":1201.8,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1736,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1,""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":189.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_1737,"{""hostiles_nearby"":{""Desc_HogBasic_C"":3,""Desc_HogCliff_C"":1},""nearest_hostile_cm"":1006.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_1738,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":352.0,""nearest_uranium_cm"":140.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_1739,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":2886.6,""nearest_gas_cm"":2058.5,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_1740,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":3455.5}",SatisfactoryMCP inferred hazard context,true
